9.719056683254591189e+04,4.134137559621299442e+04,8.818685327694009857e+02,2.004138682766866566e+02,4.424220668855160739e+02,2.840500004270594445e+02,9.813663979825075501e+01,1.927836549975133096e+02,1.302165924004780209e+02,4.500343662711254211e+01,1.012652195065967788e+02,3.587368419876958114e+01,6.141407716830741492e+01,5.039664279437491956e+01,3.222699088806194823e+01,2.404400299053040868e+01,1.209779831375607628e+01,3.169506820472610542e+01,2.031978866555360952e+01,2.866978452037632508e+01,3.961300437942934849e+00,4.229050045112513345e+01,3.541193968703456818e+01,5.118862485018908615e+00,3.408117648991406412e+01,4.649455814141591503e+01,6.704305293148559386e+00,1.586159248122153720e+01,2.744146769650763318e+00,1.716227638389949206e+01,2.881581168409417515e+01,1.710620875976405486e+01,1.434509708485795265e+01,2.966303658385256981e+01,2.301795699227002601e+01,6.584453453728649208e+00,1.823904581759404309e+01,2.748455974853540340e+01,1.779932745244462211e+01,3.088306735550843385e+01,2.109733101054386495e+01,7.644713686915605599e+00,5.624741789941023917e+00,1.238722549988345101e+01,1.296311093325051544e+01,1.273303883451441365e+01,9.992931487194823603e+00,8.518332666212774740e+00,2.175645893277490117e+01,2.198098315476663345e+01,2.184611917329134201e+01,1.567484549246379366e+01,1.154502496628783792e+00,1.612538524989741262e+01,1.510520646416615342e+01,1.697416031314019591e+01,1.163908586086477115e+01,1.627568320051073769e+01,1.276185072177578661e+01,6.272493571082669028e+00,1.370142118211028492e+00,6.517037504071508280e+00,3.149654291265085782e+00,9.447356381735918518e+00,8.549287743198823009e+00,2.235312933707799488e+00,3.920749955714031731e+00,4.505144594982113837e+00,7.201340835458240441e+00,7.292797216169438101e+00,7.887804852779841447e+00,8.551981838838090155e+00,5.548543930258822421e+00,3.491386736503516719e+00,8.446874818260075912e+00,3.975648274376617941e+00,7.205905019554256441e+00,7.727777297079843066e+00,5.959270022260807487e+00,8.601506762381021076e+00,1.458173848626152846e+01,1.641054181246630383e+00,9.850314066763761645e+00,1.053487061405396119e+01,1.260172113957862550e+01,8.873382261311746788e+00,2.726212355049483449e+00,1.851705610802760971e+00,1.441120529807316331e+01,2.221580419554224051e+01,1.235315222173780292e+01,1.285898593273531398e+00,5.912876326220248835e+00,1.168210603743657927e+01,1.075379000568807264e+01,4.739984667320756628e+00,4.535491125525942913e+00,3.146571774498060581e+00,2.778254563797777799e+00,1.252146106254269364e+00,1.157640977404733462e+01,4.718847036604680412e+00,6.923940668840247170e-01,1.128748587020373728e+00,4.111815300867407430e+00,4.309072775575809366e+00,5.559662473915866876e+00,1.675076423087876965e+00,4.538470672752793256e+00,8.349002629534931330e+00
9.740908305197535083e+04,4.088450297697629139e+04,1.165920459471421509e+03,6.720874675109430427e+02,8.263651465594955425e+02,5.356191306043401710e+02,3.005794066136422771e+02,3.357741234406642548e+02,1.713510530545397046e+02,6.174671014901479538e+01,1.238554870331820865e+02,3.701947979401056443e+01,5.846386773454040053e+01,4.460901130436605655e+01,2.676757754950111234e+01,2.588433766715951023e+01,1.697947427241620399e+00,2.791882016720117932e+01,2.170763509937811264e+01,3.493491853028805849e+01,6.836547215684140255e+00,4.113716786298591188e+01,2.842814265207096014e+01,1.396198433030008701e+01,4.365648333196627817e+01,5.240766692049875530e+01,7.590671160608904344e+00,1.093891967030770651e+01,5.882601313384054897e+00,7.932150845600951072e+00,2.312602690730982857e+01,1.667599276315651480e+01,1.386504598595407600e+01,2.506747351316189310e+01,2.346796989799064903e+01,4.659489649901813912e+00,2.407499044681539146e+01,3.321619273958251028e+01,1.100532846068259474e+01,2.854162674424211588e+01,1.746048050711363686e+01,7.407089784118046971e+00,1.605451240448625327e+01,1.760916885016869671e+01,1.951108534954793683e+01,1.660751938081974899e+01,1.063693553918403012e+01,4.011788365560947867e+00,2.974777678766777811e+01,1.653987785804598332e+01,2.735130055886885359e+01,2.446140327596830133e+01,8.999517596695318034e+00,1.995774704194665361e+01,9.569494157272036006e+00,2.654167400663856213e+01,7.669225901363008191e+00,1.842686587243200691e+01,1.006741479544545292e+01,5.487612254075275864e+00,4.706786349077074938e+00,6.744266619413638253e+00,1.759432598517045365e+00,1.057621355864727342e+01,1.063277969416501989e+01,4.198801693545266112e+00,4.743541997917085418e+00,7.102644625043938120e+00,8.961957403592332838e+00,4.032404204639288281e+00,5.289690097433045857e+00,6.014148822049060428e+00,7.994557846890177011e+00,3.402039104710872230e+00,1.236303085039807570e+01,3.593180793430073905e+00,9.823093453122735852e+00,9.746592371588164383e+00,5.539903071899789033e+00,1.715560588503481654e+01,2.269538403040425933e+01,1.050085358702289895e+01,1.717239551742749981e+01,1.891359463647739503e+01,2.139681502940487334e+01,1.652624273478523875e+01,1.337727482470881490e+01,1.143871426318428242e+01,1.150322844549438450e+01,2.199174801789829203e+01,1.596727318374848181e+01,4.763518529938007617e+00,6.768555131613046782e+00,1.225502238990817361e+01,9.825615779070320244e+00,4.603005719004422680e+00,3.076754414290904016e+00,5.491019607937579039e+00,3.855470418057502346e+00,4.239679089170475201e+00,1.439759706249783022e+01,7.936812423842808606e+00,1.999586441435359907e+00,6.051011893323737789e-01,4.129968108800407656e+00,5.435788007422765133e+00,5.433818183808310387e+00,3.742162233618503198e+00,6.271945455861657415e+00,1.046086160041449986e+01
9.787236678044663859e+04,4.126783878806507710e+04,1.581939704240237234e+03,1.293947784765351344e+03,1.192996111006403225e+03,8.059513246933745449e+02,5.509243914917618667e+02,5.050577929991984547e+02,2.403595985478156649e+02,1.208743209718652025e+02,1.388056542702623233e+02,3.121714734977189210e+01,5.754301826962455380e+01,5.004543695410313831e+01,2.443730210400315528e+01,3.267192330785531595e+01,1.494985818653510279e+01,3.282851319901103437e+01,3.592392999261661402e+01,4.429135611190395849e+01,2.248113904295545140e+01,4.172758951940014072e+01,1.718843448250880002e+01,2.299846480101678026e+01,5.236962055067171917e+01,5.615600691091911756e+01,1.870237502171452348e+01,6.590351871266879158e+00,8.165788804570926374e+00,3.278083914546399580e+00,2.060569232261057948e+01,1.489804002469489497e+01,1.648959759506885447e+01,1.589950468214365920e+01,2.311315508960445086e+01,1.082750982507279502e+01,3.035687258425349100e+01,4.207720994079908650e+01,2.358104366945469721e+01,3.179543842308941137e+01,1.888624877223861276e+01,2.188791085155228444e+01,2.887779102133486475e+01,3.059350538028632727e+01,3.263808226417701519e+01,2.822808538375842957e+01,2.159904003830560981e+01,1.943251099963903883e+01,4.012888718681574574e+01,1.189627921841191949e+01,3.256451915645531869e+01,3.692754162844183696e+01,2.602013333152005004e+01,3.074163703569243111e+01,2.205851789594234091e+01,3.370137352805686248e+01,9.845853781567754481e+00,2.062984974244097103e+01,1.234799089492126001e+01,7.063395500147440664e+00,5.809312380802328590e+00,6.760384671299427772e+00,4.379359525842366097e+00,1.360703490590866060e+01,1.317749137334752163e+01,6.254467307637682438e+00,5.529133244352549603e+00,8.484595824007678644e+00,9.222698393881927359e+00,8.298844807438610083e-01,5.363711650383527818e+00,6.222000940020977033e+00,1.075371913781499167e+01,7.566989870599673651e+00,1.677440265812103348e+01,9.134320636594832621e+00,1.515291215756209731e+01,1.663153193804390639e+01,1.152617547879910376e+01,2.791492568937044183e+01,3.297703370702767245e+01,2.512707045227078595e+01,2.988851190604736985e+01,3.398571990100850115e+01,3.582351325341092974e+01,3.084702979028024927e+01,2.680781561582287154e+01,2.372089568331319853e+01,1.438421692215684367e+01,2.484021712981342489e+01,2.392493429504566294e+01,1.305813104698544080e+01,1.192564579097551913e+01,1.616350109524203305e+01,1.133409839812368070e+01,5.750578439518989171e+00,4.592168099369335899e+00,9.754391517299390912e+00,8.495639870726126475e+00,1.034846175908695365e+01,1.911020062226514682e+01,1.087639760400330502e+01,4.058176580125619104e+00,3.060935274012349883e+00,4.765874701863913820e+00,4.615765779867939678e+00,6.285317446015559639e+00,3.121632116091394238e+00,8.260921351634614496e+00,1.258926925567139676e+01
9.843324617523755296e+04,4.245108070837084233e+04,1.989275447199397604e+03,1.656948993081155550e+03,1.426325028847901422e+03,1.072815051863294912e+03,7.451053664322565737e+02,6.180282068386328547e+02,3.214747357464198672e+02,1.714676571228635567e+02,1.429369464272465677e+02,4.442689579723007398e+01,6.577357729699964750e+01,5.193969418959314766e+01,2.169155077517680041e+01,3.251989622099508637e+01,2.764773187446161629e+01,4.274988642176842291e+01,4.482340261416391058e+01,4.844413551249989069e+01,3.998156657177686668e+01,4.265267107452740447e+01,7.835240726340438222e+00,2.233229961167277011e+01,5.861970498965135334e+01,5.755656383414360278e+01,2.353089429524975884e+01,5.212455765439939270e+00,9.051324282398043763e+00,9.182111003383193193e+00,2.050162866001554107e+01,9.338866876738087797e+00,1.773799599721774456e+01,6.285471515129157360e+00,1.967124727550355701e+01,1.918971968564532915e+01,3.678529078516587703e+01,4.945145611831180332e+01,4.289922845562013975e+01,4.341606822060097670e+01,3.190912329462850039e+01,3.613914314982037013e+01,4.097806051877788747e+01,4.421382060355428933e+01,4.552737051443052962e+01,4.097921515571508877e+01,3.463428127170439552e+01,3.792810360693529503e+01,5.129795459431618099e+01,2.321142822288258145e+01,3.719415666988425784e+01,4.712804525796553179e+01,4.232923128869655471e+01,4.239900519082250696e+01,3.690303214407067145e+01,4.003210220862248292e+01,1.983271380790848326e+01,2.267817546863307498e+01,1.616084748518574798e+01,1.017259525497257577e+01,4.088059197846751758e+00,7.200640561225787550e+00,7.550173018161364880e+00,1.620340223835144755e+01,1.681971523382141243e+01,8.874338466520873325e+00,3.363414181818991544e+00,9.875786732881836727e+00,8.425358162362654113e+00,3.475892171440858380e+00,6.770326066887167649e+00,8.654035937480896834e+00,1.322831680475926142e+01,1.387069448795024584e+01,2.208562665202922304e+01,1.735440931038335677e+01,2.243025383081197077e+01,2.457833104790011092e+01,2.238068535101737311e+01,3.713843759124674904e+01,4.149383463990754706e+01,3.868759628299557818e+01,4.056721817680550402e+01,4.614220643664239674e+01,5.079330448262753350e+01,4.464811805311467907e+01,3.967766358189435039e+01,3.746239238633113189e+01,2.511146727294253722e+01,3.000336734035199626e+01,3.108671832959386094e+01,2.199878841659655038e+01,1.935641107119103665e+01,2.121089527196587454e+01,1.498534202709059926e+01,8.973522192524729491e+00,9.145337473315755972e+00,1.255629799439983607e+01,1.339035305597277059e+01,1.775986249069076095e+01,2.334703147089092923e+01,1.334275402789065090e+01,5.359949489215510177e+00,4.948090195455435492e+00,5.535510990593098590e+00,3.430449092238629039e+00,6.998973736947338153e+00,1.373360332299508935e+00,9.277625486558454426e+00,1.435674459112716050e+01
9.888734077698696638e+04,4.342561749448663613e+04,2.081881142112461930e+03,1.678477779769174504e+03,1.516688156304248650e+03,1.112778238417643479e+03,8.544631287022339166e+02,6.365218400866600632e+02,3.707837120650872293e+02,1.923535682957329698e+02,1.249667296932571503e+02,7.459129746403267802e+01,7.452525732924694069e+01,4.659684389965593709e+01,6.495084948347682463e+00,3.948925963478726686e+01,3.067984212314313552e+01,4.939838590186472800e+01,4.445940724181156156e+01,4.668607527660370948e+01,5.290117007672520799e+01,3.974033808440013615e+01,7.252037979023509884e+00,2.293190460378667339e+01,5.551722303181352913e+01,5.756634660837966067e+01,2.071255014738697042e+01,8.572868201452777726e+00,1.021314113762585585e+01,1.410969895511968097e+01,2.249970532813239998e+01,1.632402951043185446e+00,1.711215843387437019e+01,5.168377825980848606e+00,1.561635112090237776e+01,2.373811867504952033e+01,3.880847611624243854e+01,5.243211081940587803e+01,5.650156129510568803e+01,5.508906260735873417e+01,4.688142557181169678e+01,4.434988446991146560e+01,4.910380307770939368e+01,5.093472011809167554e+01,5.266198297882571211e+01,4.848638682105399056e+01,4.411692305498915090e+01,5.422108242682421064e+01,5.816374446357480110e+01,3.588287732699418342e+01,4.027632751991738047e+01,4.831984756220030874e+01,5.305810343596627376e+01,5.260914705025036398e+01,4.470939903518127068e+01,4.306715220893818952e+01,2.776451295331470348e+01,2.218574149797610318e+01,1.858423294978841156e+01,1.195668873014403211e+01,3.025971322609257275e+00,7.149362665776352266e+00,9.528867875003017573e+00,1.738236958313890668e+01,1.918515533920163563e+01,1.118888163383540046e+01,4.107010660695455395e-01,9.414755460112916197e+00,8.790164569590627863e+00,2.987661544506122979e+00,9.826240045422915514e+00,1.161562006061585350e+01,1.290491015025786936e+01,1.959602964408574621e+01,2.506170328913028200e+01,2.389549404457519088e+01,2.889145935780394936e+01,3.068357390212539215e+01,3.134635730572653500e+01,4.159128655217876513e+01,4.382634977907130036e+01,4.617296897856428473e+01,4.522533265677100189e+01,5.119480153628303754e+01,5.964591761530250835e+01,5.243434329456938769e+01,4.687881956666886651e+01,4.739612605602984985e+01,3.671724157371885155e+01,3.241327904198178800e+01,3.371203757285267955e+01,2.862717058245026180e+01,2.595878664147350534e+01,2.371988463106012546e+01,1.711903112725032727e+01,1.348181585460171306e+01,1.229415208144470917e+01,1.343609243943725851e+01,1.642935620610747804e+01,2.311947547120339408e+01,2.642815066628891074e+01,1.385173217008517632e+01,4.962130476733062956e+00,6.703198143690418220e+00,6.658075224041788864e+00,4.706577351947705878e+00,8.676732726606264379e+00,2.349943376311006027e+00,8.633935759351528461e+00,1.524989756268629115e+01
9.906642541807767702e+04,4.339194109157405182e+04,1.728604259505098071e+03,1.484582661686221400e+03,1.293373786703652513e+03,1.011271678998962443e+03,7.677201097776899132e+02,5.902680916570934642e+02,3.446984281456990402e+02,1.845702456617372604e+02,8.966552462323164718e+01,9.275822665915984544e+01,7.622629060311780336e+01,3.924134716006493306e+01,1.889446203997234264e+01,4.002195961401181989e+01,2.863746142826593655e+01,4.676739870397782539e+01,4.228879063595439192e+01,3.810492293592300683e+01,5.764709463897073505e+01,3.610950508448199514e+01,4.506808422474168907e+00,2.582508739832857003e+01,4.397064404459472087e+01,5.509232637485209949e+01,1.266681382540734191e+01,1.233792928133080480e+01,8.767058921001396499e+00,1.754941751745945311e+01,2.149468457359888163e+01,1.112841975258298532e+01,1.873465391890505316e+01,1.111457221861469513e+01,1.095422561177224274e+01,2.319779429667897475e+01,3.503366460142358818e+01,4.767548249750279865e+01,5.897221816991076793e+01,6.186789792579893543e+01,5.440391400399856536e+01,4.435156179914753949e+01,4.904256226159809984e+01,4.903688963534735024e+01,5.088769161349846826e+01,4.775179254295402131e+01,4.626476910612976923e+01,6.057351332850955572e+01,6.121262251142151456e+01,3.854760069206446360e+01,3.911719102684544680e+01,4.015263276043378937e+01,5.496755168527903379e+01,5.623997998048992741e+01,4.235992264004664776e+01,4.163455186949369846e+01,2.934218556997968008e+01,1.973801113880884728e+01,1.688387963342912457e+01,1.387267442529759087e+01,3.963743407012156439e+00,7.173448975914689996e+00,8.414112992440351491e+00,1.717468543456422481e+01,1.855458700370938274e+01,1.304001070079389635e+01,2.665301492368006286e+00,8.671776875940539142e+00,9.470162250976434493e+00,3.276210460502590571e+00,1.310897784011929623e+01,1.386562964829651001e+01,9.858308161204961451e+00,2.331914506890131022e+01,2.379533806779309657e+01,2.616554159311146321e+01,3.169488933804682063e+01,3.168958272990754921e+01,3.507207736495551842e+01,4.013980384934804846e+01,3.803081969884510016e+01,4.578042497777111919e+01,4.222344794090280828e+01,4.562417052735418110e+01,6.107256195115466113e+01,5.066740297193035758e+01,4.415374919942020426e+01,5.253563693852879624e+01,4.221136940558926653e+01,2.937215529722506346e+01,3.047689851627010782e+01,3.139616905464298569e+01,2.714923777258140447e+01,2.380849267094093946e+01,1.503054445211777157e+01,1.692076319245486005e+01,1.382127820267835716e+01,1.111099141263584755e+01,1.723211610820267126e+01,2.429628433488023731e+01,2.745076034331917469e+01,1.226343007931548357e+01,3.979739665178283481e+00,6.747127825772846421e+00,8.369854743158795074e+00,8.487573685541821789e+00,1.082014295486226807e+01,4.545282464530995270e+00,7.198178792250769398e+00,1.432401003288030772e+01
9.892364819834276568e+04,4.257233459619944188e+04,1.103649874184410464e+03,1.043956463506996215e+03,9.664873051452036634e+02,6.946031315277463136e+02,5.876400806094198970e+02,4.631099241039415233e+02,2.562270722088634898e+02,1.585241144733657848e+02,3.994354600976178915e+01,9.884310912285788220e+01,7.274057632123863470e+01,3.349735217095615525e+01,3.883519951106589474e+01,4.126237839899189197e+01,1.177226532169517448e+01,4.656979648907273628e+01,3.644570488743478620e+01,3.543893627769403309e+01,5.112962501724182118e+01,3.326671499260991283e+01,3.045375635614163023e+00,2.624119245212973794e+01,2.896633401458672807e+01,5.133050437029224611e+01,5.934555130089737673e+00,2.077432556518593643e+01,4.049198432528312352e+00,1.780524990762489779e+01,2.037343887989475277e+01,1.706053510790348682e+01,1.939081555282271196e+01,1.600102865938775309e+01,4.621496527748613303e+00,1.845710940449655979e+01,2.847229906479409323e+01,3.484819275623801360e+01,5.271796510281329518e+01,5.607064860036090437e+01,5.728075406421717020e+01,3.048863139058805061e+01,4.576906573851663040e+01,3.606812480239574370e+01,4.039578134161559575e+01,4.241871840465017129e+01,3.442586171259691241e+01,6.141047840339717112e+01,5.398219131845280572e+01,3.352525415505962059e+01,3.117965354625887997e+01,2.693130955227143275e+01,4.757958090028500919e+01,5.251949771007716095e+01,3.086566595709940586e+01,3.462916629709959437e+01,2.649727622845632879e+01,1.289318693570872831e+01,1.351949219694096271e+01,1.330401570788872867e+01,6.873424801815024132e+00,6.896337822913370275e+00,5.474425258427334740e+00,1.460523373359627008e+01,1.570352866660332225e+01,1.378305135716501084e+01,4.110081048183472419e+00,7.354251595947880027e+00,1.053375304695977732e+01,6.918352564141849292e+00,1.768879445763299074e+01,1.504434017865908935e+01,8.873035909139458610e+00,2.345727213824137891e+01,1.872975614836575531e+01,2.344312056498920427e+01,2.981428123887407011e+01,2.693192968526983933e+01,3.234383069300653091e+01,3.332808764874373253e+01,2.594093725762459712e+01,3.943882518237914070e+01,3.021620530833154206e+01,3.455630658917038289e+01,5.304608481302364709e+01,4.138358490618278296e+01,3.479159805273332751e+01,4.851948674971016118e+01,4.187292524921156200e+01,1.969125403106835037e+01,2.499746509600357314e+01,2.727193339717920395e+01,2.410350149971773348e+01,2.058920001458177040e+01,9.389008779483571487e+00,1.874563406713713576e+01,1.333084320555208357e+01,7.950952712769606912e+00,1.424292627359085905e+01,2.168725516492387584e+01,2.546868740339558101e+01,1.047126344590790836e+01,1.724053494261026387e+00,5.831700874079854380e+00,8.899355043297449086e+00,1.246376462578354705e+01,1.222837261913790918e+01,6.451332045756688949e+00,4.826145198683065907e+00,1.391216430033322204e+01
9.854923491254156397e+04,4.185787644113128044e+04,5.579475823217663901e+02,4.630668299907840719e+02,5.931273091261001582e+02,3.966560704598433631e+02,3.294335568851896596e+02,2.948362578105440548e+02,1.516531649716626191e+02,1.213102102195007888e+02,8.025565098634354300e+00,9.149913563506856917e+01,7.648373021414980144e+01,3.402910940682309615e+01,6.303013053109900454e+01,4.120935596466127748e+01,4.134819452722898525e+00,4.011016812005452437e+01,4.197083845693757809e+01,4.095881660944546354e+01,3.968255377776161197e+01,2.831849271797624468e+01,1.387562201419811636e+01,2.800884599170640143e+01,4.642859818384316384e+00,5.422487721987587861e+01,2.410633062079463329e+01,2.770556073889288129e+01,7.059127275426045678e+00,1.894487330030818484e+01,1.612352411095908167e+01,1.803776295194306911e+01,2.101047816272236801e+01,1.411815621738079507e+01,4.336574794836731250e+00,1.700325219676434330e+01,1.822553564345276911e+01,1.846346894793651927e+01,4.126850511761656293e+01,4.144913774949234408e+01,5.202563716493914114e+01,1.175071730637786160e+01,3.880801250420901738e+01,1.946772787009784267e+01,2.625661539962909075e+01,3.041975483946086811e+01,1.729526303156783840e+01,5.531042283724988096e+01,3.949933070706034499e+01,2.223580990211190311e+01,2.201470377945997825e+01,1.178734028935771683e+01,3.515364467462664066e+01,4.255510851354915047e+01,1.601389839147031324e+01,2.575604244222154549e+01,1.816204291011571570e+01,6.992307805670804122e+00,9.435400233295865746e+00,1.096613396406830176e+01,7.553753752495140361e+00,6.948517325444842463e+00,3.352441280742045393e+00,1.121855692604627919e+01,9.259412344977922871e+00,1.618224849287942391e+01,3.749148636278500923e+00,7.668950239588032680e+00,1.001917795639536202e+01,1.137732889281758375e+01,1.974883616718584634e+01,1.820362712095477420e+01,1.273945344042984296e+01,2.160353303264390590e+01,9.764372880433802138e+00,1.726746277155518783e+01,2.452763034039507417e+01,1.757331165226770864e+01,2.480706933917715773e+01,2.540970709647992720e+01,1.349788486293170386e+01,2.876355665371725934e+01,1.600411536993415496e+01,1.984245693820279044e+01,4.028771861819708988e+01,3.074101676282461071e+01,2.276444869860074860e+01,3.751162664152762005e+01,3.632992031759756912e+01,8.318553592591888091e+00,1.723439982350415889e+01,2.010744377673528760e+01,1.703949904704571949e+01,1.594224970714906853e+01,1.222651205190225410e+00,1.914865857867573240e+01,1.210114549834639774e+01,5.434977858196517353e+00,9.302979334763060493e+00,1.572912846384238250e+01,2.182105114413850799e+01,8.805235464890657227e+00,1.566219310203651238e+00,3.562210935721966898e+00,8.579011788382253201e+00,1.370561928696469067e+01,1.372601844976308882e+01,6.814975561863904296e+00,5.543463983252444827e+00,1.341949949415555032e+01
9.817137907911249204e+04,4.169746966200801398e+04,3.321980127731987977e+02,1.760964381111813566e+02,2.524201322555853721e+02,1.090912559530821113e+02,1.266040608118995294e+02,1.818703684744883731e+02,5.497466070458744269e+01,7.575831607727263872e+01,3.870616292221134103e+01,7.975047332664347266e+01,8.089637452572297605e+01,5.843549709681059312e+01,8.529378071905640013e+01,3.098436172057661864e+01,1.003240348336426635e+01,2.718797628578131409e+01,5.463934470558071155e+01,4.888622695881704061e+01,2.716214378465524604e+01,2.102789574511125537e+01,2.239063964549083963e+01,3.238140616068797328e+01,1.646779111028755338e+01,5.155342562284021568e+01,4.757948094127349492e+01,3.884220537145305485e+01,1.707777640411888243e+01,1.662593521877264280e+01,1.211660215869891921e+01,1.388581235477207088e+01,1.999882206427669473e+01,1.112420325078229055e+01,9.189884889628523013e+00,9.838982650324863855e+00,1.019295672630753380e+01,9.304536150054870447e+00,3.173441548707352311e+01,2.331321901820295395e+01,4.262530527386689272e+01,1.460560678835725845e+01,3.079634818198078250e+01,5.906326912544223262e+00,1.623795858682971627e+01,2.246401514034977254e+01,9.297292296225245778e+00,4.365251188218888956e+01,2.396571314511905726e+01,1.268982574914950590e+01,1.420875336724525262e+01,9.980345315077845392e-01,2.560945521691581206e+01,2.995821527371645487e+01,3.393856389865579359e+00,1.583709145143496677e+01,1.286123121922383739e+01,3.685247362344481914e+00,6.473556539075707938e+00,7.369122256742425492e+00,5.827931547152896741e+00,6.841643550161275122e+00,2.493333388861984190e+00,1.140679806443242050e+01,5.790166764025631352e+00,1.599438732076177772e+01,6.154979630412017677e+00,8.854241454721334392e+00,7.128645152459285761e+00,1.337871535357127151e+01,2.027396760314844926e+01,1.980153636432008923e+01,1.661729880566104711e+01,1.892902123487821697e+01,3.885273078938364488e+00,1.156055776476705965e+01,1.363692830483117469e+01,1.199823522725616165e+01,1.895170750586013142e+01,1.945911337088367432e+01,8.345599455876717698e+00,1.896250548794631285e+01,7.164785230968320207e+00,9.722410822280046716e+00,2.418079742572751201e+01,2.768721869134093438e+01,1.998327174450892230e+01,2.329903707082271680e+01,2.655478067321884694e+01,9.799088757357134583e+00,1.083309612270428346e+01,1.214149210067042262e+01,7.790189569576252637e+00,1.271577997247159431e+01,3.330324263784076422e+00,1.879261416245995164e+01,1.371599460801333237e+01,3.875744280130462016e+00,5.540090773236477695e+00,8.875834920516641802e+00,1.737801288042942005e+01,7.535086936136938363e+00,2.318747301347034995e+00,3.027848261134274743e+00,5.313859557667131028e+00,1.503908553836119566e+01,1.143002150081848356e+01,8.061762155554676568e+00,7.302838192517706162e+00,1.336531189343369874e+01
9.788452444390510209e+04,4.185101789761659893e+04,3.047316447834928681e+02,1.240946327102370219e+02,1.524877662230545354e+02,3.262171453995418968e+00,7.318208004645066467e+01,1.217646446724654652e+02,3.554815446892634867e+01,6.968416150538364207e+01,5.399975667605563245e+01,4.378837937855786322e+01,1.094179791145486149e+02,6.304515235765938286e+01,1.046922173089435688e+02,2.874011920430196909e+01,2.129420153578122310e+01,2.876200335856302104e+01,4.452723081339564715e+01,6.700675542844705035e+01,8.602230731302844546e+00,7.328838166287753531e+00,4.025320090053480016e+01,2.233099898670282002e+01,3.714459410742402667e+01,4.436501460887523507e+01,6.686226605557186531e+01,3.812557530052148280e+01,3.753297320337689058e+01,2.277541168815125872e+01,1.664361127447181232e+01,1.535308502423372978e+01,1.091110302676547938e+01,6.047381862372392725e+00,1.719545128507838783e+01,2.980598241441011709e+00,7.627966042503893540e+00,1.646849173120593335e+01,2.344148813729799485e+01,6.922914764169098234e+00,4.212823669504121682e+01,1.777546300254425304e+01,3.518969901456346605e+01,5.280816989924056237e+00,1.336311275574055912e+01,2.159952611718207649e+01,1.932294388822263898e+01,3.857131269141441976e+01,5.021724698086016403e+00,9.332020533820649888e+00,3.424322347657029475e+00,1.137432582410283821e+01,1.385014273808737073e+01,2.303386288416864858e+01,1.016447011005703516e+01,8.684741855681256339e+00,1.153972318329151037e+01,7.018526449379352883e+00,3.057309401249475034e+00,1.023010153348969986e+01,1.023723336148806773e+01,2.964080636865675245e-01,8.131441119945753471e+00,7.733792343405490932e+00,1.390991735263462026e+01,1.531788212378651792e+01,1.132073445204784967e+01,1.131130791054387963e+01,8.613931513966866405e+00,7.162763541999032313e+00,2.239341870303345772e+01,1.753738080496652785e+01,1.909812722393009565e+01,1.664578691133580435e+01,2.270621704793480689e+00,1.112398822589623215e+01,7.587938222214100747e+00,1.048071471225387619e+01,1.478904730521402300e+01,1.896254220853535699e+01,6.400399696396808835e+00,8.645809633515748160e+00,1.272638652875453857e+01,1.192620908107880684e+00,1.070516758852281924e+01,3.207014133626977781e+01,1.760401034143090016e+01,1.310679782994117204e+01,2.422295822431173562e+01,9.415165298796669191e+00,1.206087398541220779e+01,1.128608611905175430e+01,6.940555771998821122e+00,7.513468618147728151e+00,4.194406398044088213e+00,2.157518640933832899e+01,1.481162381325089505e+01,5.785030510665029269e+00,6.729603519179951476e+00,6.107056680637906076e+00,1.066257665601124138e+01,1.201151520226505731e+01,4.040027055454300076e+00,1.857725642172356029e+00,2.369531269399900442e+00,1.667330083429359888e+01,9.824011676471441135e+00,4.331407206180986513e+00,1.389723662672640003e+01,7.914767466721841060e+00
